match_id,season,player_name,club_name,minutes_played,goals,assists,shots,shots_on_target,xg,xa,passes,pass_accuracy,tackles,interceptions,dribbles,dribbles_completed,sprints,distance_km,top_speed_kmh,rating
M_2024_TOT_ARS,2024-25,Dejan Kulusevski,Tottenham Hotspur,86,2,0,1,0,0.98,0.29,39,86.0,0,1,6,5,25,9.1,32.0,8.9
M_2024_TOT_ARS,2024-25,Heung-Min Son,Tottenham Hotspur,78,2,2,2,1,0.63,0.19,30,86.8,2,1,5,5,27,10.6,32.9,9.7
M_2024_TOT_ARS,2024-25,Richarlison,Tottenham Hotspur,95,2,1,3,3,0.76,0.14,39,81.0,2,1,5,2,25,9.2,32.5,9.1
M_2024_TOT_ARS,2024-25,David Raya,Arsenal,91,0,0,0,0,0.02,0.0,28,93.0,0,0,0,0,3,4.4,29.2,6.4
M_2024_TOT_ARS,2024-25,Ben White,Arsenal,92,0,1,1,0,0.06,0.01,69,90.9,2,2,3,2,12,10.2,30.6,7.0
M_2024_TOT_ARS,2024-25,William Saliba,Arsenal,91,1,1,0,0,0.02,0.03,71,89.8,2,4,2,2,8,10.7,29.7,7.9
M_2024_TOT_ARS,2024-25,Gabriel Magalhaes,Arsenal,93,0,0,0,0,0.01,0.02,63,87.7,5,1,0,0,8,10.8,28.5,6.6
M_2024_TOT_ARS,2024-25,Oleksandr Zinchenko,Arsenal,90,1,0,1,0,0.05,0.02,58,90.9,5,4,3,0,14,10.0,29.7,7.1
M_2024_TOT_ARS,2024-25,Declan Rice,Arsenal,86,1,2,2,0,0.03,0.01,73,88.4,5,4,1,0,11,10.1,30.0,8.2
M_2024_TOT_ARS,2024-25,Martin Odegaard,Arsenal,87,0,2,1,1,0.05,0.02,85,89.4,5,5,3,3,15,11.8,30.0,8.0
M_2024_TOT_ARS,2024-25,Jorginho,Arsenal,89,2,1,3,1,0.04,0.11,84,90.4,4,2,1,0,18,11.9,29.4,9.3
M_2024_TOT_ARS,2024-25,Bukayo Saka,Arsenal,76,0,0,1,0,0.64,0.01,23,81.4,1,1,2,0,20,10.3,32.4,6.5
M_2024_TOT_ARS,2024-25,Gabriel Martinelli,Arsenal,76,2,0,5,2,0.34,0.21,24,79.7,0,0,8,1,23,10.7,30.9,8.7
M_2024_TOT_ARS,2024-25,Gabriel Jesus,Arsenal,78,2,1,3,3,0.12,0.03,27,87.3,0,2,6,3,29,11.5,32.3,9.0
M_2024_LIV_AST,2024-25,Alisson Becker,Liverpool,92,0,0,0,0,0.0,0.0,28,95.0,0,0,0,0,3,4.2,29.9,6.7
M_2024_LIV_AST,2024-25,Trent Alexander-Arnold,Liverpool,91,0,0,1,0,0.0,0.03,63,90.6,3,2,3,0,15,11.2,29.3,6.6
M_2024_LIV_AST,2024-25,Virgil van Dijk,Liverpool,92,1,1,1,1,0.0,0.03,59,92.6,5,1,1,0,13,10.9,29.5,8.2
M_2024_LIV_AST,2024-25,Ibrahima Konate,Liverpool,92,0,0,0,0,0.04,0.02,60,87.3,6,1,1,0,8,10.2,28.2,6.4
M_2024_LIV_AST,2024-25,Andy Robertson,Liverpool,87,1,0,0,0,0.0,0.04,70,90.4,3,2,2,1,18,11.1,31.4,7.9
M_2024_LIV_AST,2024-25,Alexis Mac Allister,Liverpool,85,0,0,1,0,0.03,0.11,83,85.8,3,5,1,1,12,10.3,29.9,6.1
M_2024_LIV_AST,2024-25,Dominik Szoboszlai,Liverpool,91,2,1,1,1,0.06,0.07,59,85.6,2,2,1,1,20,11.1,29.5,9.3
M_2024_LIV_AST,2024-25,Wataru Endo,Liverpool,84,0,1,2,0,0.08,0.15,66,85.4,5,5,5,4,12,10.3,31.8,7.1
M_2024_LIV_AST,2024-25,Mohamed Salah,Liverpool,79,2,0,6,2,0.96,0.04,26,82.7,1,1,4,2,23,10.7,30.4,8.5
M_2024_LIV_AST,2024-25,Luis Diaz,Liverpool,82,0,2,1,0,0.2,0.01,29,80.4,3,0,3,0,20,9.5,30.1,7.5
M_2024_LIV_AST,2024-25,Darwin Nunez,Liverpool,88,1,0,2,0,0.23,0.05,44,79.9,2,1,8,3,31,9.3,31.0,7.1
M_2024_LIV_AST,2024-25,Emiliano Martinez,Aston Villa,95,0,0,0,0,0.02,0.0,41,88.1,0,0,0,0,2,4.9,27.6,6.1
M_2024_LIV_AST,2024-25,Matty Cash,Aston Villa,87,1,0,0,0,0.05,0.05,60,90.2,6,1,2,2,9,10.6,30.1,7.9
M_2024_LIV_AST,2024-25,Ezri Konsa,Aston Villa,90,1,0,2,0,0.05,0.04,60,87.7,3,1,0,0,17,9.8,31.0,7.0
M_2024_LIV_AST,2024-25,Pau Torres,Aston Villa,94,1,1,1,1,0.08,0.05,68,89.5,5,2,0,0,16,9.5,31.7,8.0
M_2024_LIV_AST,2024-25,Alex Moreno,Aston Villa,95,1,1,2,0,0.05,0.03,62,91.8,2,5,3,2,11,10.5,29.6,8.5
M_2024_LIV_AST,2024-25,Douglas Luiz,Aston Villa,95,2,1,0,0,0.15,0.17,89,92.6,3,3,1,1,14,11.4,29.6,9.5
M_2024_LIV_AST,2024-25,Boubacar Kamara,Aston Villa,93,1,2,3,1,0.06,0.13,81,90.0,3,3,4,3,18,11.6,29.6,8.4
M_2024_LIV_AST,2024-25,John McGinn,Aston Villa,80,1,1,2,0,0.0,0.04,90,91.6,5,5,1,1,19,10.1,30.4,8.5
M_2024_LIV_AST,2024-25,Leon Bailey,Aston Villa,85,0,2,1,0,0.71,0.16,26,84.5,2,0,6,1,26,9.4,33.3,7.8
M_2024_LIV_AST,2024-25,Moussa Diaby,Aston Villa,93,1,1,1,1,0.41,0.28,27,82.7,3,1,8,1,23,9.2,33.1,8.4
M_2024_LIV_AST,2024-25,Ollie Watkins,Aston Villa,80,2,1,3,0,0.9,0.09,21,79.3,2,2,6,3,29,10.3,32.3,9.7
M_2024_AST_LIV,2024-25,Emiliano Martinez,Aston Villa,90,0,0,0,0,0.02,0.0,29,94.1,0,0,0,0,0,4.5,29.4,6.5
M_2024_AST_LIV,2024-25,Matty Cash,Aston Villa,89,0,1,2,0,0.01,0.02,47,88.5,5,5,0,0,16,9.0,28.2,6.8
M_2024_AST_LIV,2024-25,Ezri Konsa,Aston Villa,92,0,0,1,1,0.03,0.01,55,91.3,2,4,3,0,14,11.2,31.9,6.5
M_2024_AST_LIV,2024-25,Pau Torres,Aston Villa,87,1,0,1,1,0.01,0.0,66,91.3,2,4,2,2,8,9.6,28.5,7.6
M_2024_AST_LIV,2024-25,Alex Moreno,Aston Villa,95,1,1,2,0,0.03,0.04,75,86.5,5,4,2,0,14,11.1,31.1,8.0
M_2024_AST_LIV,2024-25,Douglas Luiz,Aston Villa,83,1,1,3,2,0.08,0.13,65,85.6,3,5,3,2,18,12.4,28.7,8.1
M_2024_AST_LIV,2024-25,Boubacar Kamara,Aston Villa,92,0,1,3,0,0.12,0.07,88,92.2,4,1,1,0,20,10.9,30.2,6.9
M_2024_AST_LIV,2024-25,John McGinn,Aston Villa,93,0,0,1,1,0.12,0.06,67,90.6,5,5,1,1,18,12.5,31.2,6.8
M_2024_AST_LIV,2024-25,Leon Bailey,Aston Villa,95,2,1,1,1,0.37,0.22,30,79.2,3,2,8,6,28,9.3,31.4,9.0
M_2024_AST_LIV,2024-25,Moussa Diaby,Aston Villa,83,2,2,6,1,0.32,0.11,32,83.0,1,0,6,5,19,10.5,33.1,9.7
M_2024_AST_LIV,2024-25,Ollie Watkins,Aston Villa,76,0,0,5,1,0.58,0.34,42,85.8,1,0,7,4,26,10.9,31.1,6.4
M_2024_AST_LIV,2024-25,Alisson Becker,Liverpool,90,0,0,0,0,0.02,0.0,33,90.3,0,0,0,0,3,3.1,27.7,6.9
M_2024_AST_LIV,2024-25,Trent Alexander-Arnold,Liverpool,85,0,1,1,1,0.0,0.03,70,90.2,6,4,3,3,13,9.7,31.8,7.0
M_2024_AST_LIV,2024-25,Virgil van Dijk,Liverpool,87,1,1,0,0,0.03,0.01,64,92.4,4,4,1,0,8,11.0,31.2,7.6
M_2024_AST_LIV,2024-25,Ibrahima Konate,Liverpool,94,0,0,0,0,0.07,0.03,75,86.2,5,2,1,1,8,10.9,29.7,6.9
M_2024_AST_LIV,2024-25,Andy Robertson,Liverpool,92,0,1,2,1,0.01,0.01,59,90.9,5,2,1,0,15,9.3,29.4,7.4
M_2024_AST_LIV,2024-25,Alexis Mac Allister,Liverpool,82,1,0,3,1,0.01,0.06,63,87.1,4,3,1,0,17,10.9,31.3,7.5
M_2024_AST_LIV,2024-25,Dominik Szoboszlai,Liverpool,91,0,0,1,1,0.01,0.0,81,88.6,6,2,1,0,22,10.3,30.2,6.8
M_2024_AST_LIV,2024-25,Wataru Endo,Liverpool,91,1,1,3,2,0.11,0.18,61,86.0,3,4,1,1,10,10.7,30.3,8.3
M_2024_AST_LIV,2024-25,Mohamed Salah,Liverpool,86,2,2,3,3,0.98,0.27,32,85.2,1,2,8,1,32,10.2,33.9,9.7
M_2024_AST_LIV,2024-25,Luis Diaz,Liverpool,92,1,2,5,3,0.88,0.27,30,80.3,1,2,8,5,28,9.9,31.2,9.5
M_2024_AST_LIV,2024-25,Darwin Nunez,Liverpool,75,0,0,2,2,0.57,0.05,32,83.0,2,0,5,0,20,11.1,32.5,7.2
M_2024_LIV_MAN,2024-25,Alisson Becker,Liverpool,95,0,0,0,0,0.01,0.0,39,94.1,0,0,0,0,3,4.0,28.9,6.7
M_2024_LIV_MAN,2024-25,Trent Alexander-Arnold,Liverpool,86,0,0,1,1,0.04,0.01,67,87.1,3,2,0,0,10,10.1,31.6,6.4
M_2024_LIV_MAN,2024-25,Virgil van Dijk,Liverpool,89,0,0,0,0,0.07,0.04,66,87.5,6,4,0,0,15,9.5,31.8,6.2
M_2024_LIV_MAN,2024-25,Ibrahima Konate,Liverpool,90,1,1,2,1,0.03,0.04,50,90.4,5,5,0,0,17,9.8,28.0,7.9
M_2024_LIV_MAN,2024-25,Andy Robertson,Liverpool,85,1,1,2,1,0.04,0.05,65,90.3,3,5,3,3,17,9.6,30.0,7.6
M_2024_LIV_MAN,2024-25,Alexis Mac Allister,Liverpool,89,0,2,0,0,0.11,0.08,90,91.8,4,3,2,0,18,11.8,29.8,7.3
M_2024_LIV_MAN,2024-25,Dominik Szoboszlai,Liverpool,93,0,1,3,0,0.1,0.18,79,86.7,2,2,5,1,11,11.2,29.2,7.6
M_2024_LIV_MAN,2024-25,Wataru Endo,Liverpool,94,1,1,1,0,0.07,0.08,81,90.4,3,1,5,5,13,11.3,29.4,7.6
M_2024_LIV_MAN,2024-25,Mohamed Salah,Liverpool,95,0,2,3,2,0.82,0.09,42,86.4,2,1,8,8,32,10.8,33.5,8.0
M_2024_LIV_MAN,2024-25,Luis Diaz,Liverpool,81,1,0,4,3,0.7,0.07,42,86.0,3,0,2,1,21,10.4,32.3,7.9
M_2024_LIV_MAN,2024-25,Darwin Nunez,Liverpool,95,2,2,3,3,0.62,0.12,25,80.5,2,2,7,1,27,10.0,32.9,9.7
M_2024_LIV_MAN,2024-25,Andre Onana,Manchester United,93,0,0,0,0,0.02,0.0,28,89.1,0,0,0,0,0,4.9,28.4,6.5
M_2024_LIV_MAN,2024-25,Diogo Dalot,Manchester United,85,1,0,0,0,0.03,0.02,50,87.5,5,5,3,3,18,10.0,29.1,7.2
M_2024_LIV_MAN,2024-25,Lisandro Martinez,Manchester United,89,0,0,0,0,0.0,0.0,45,93.0,0,0,0,0,0,3.2,26.8,7.0
M_2024_LIV_MAN,2024-25,Raphael Varane,Manchester United,90,0,1,1,0,0.08,0.04,58,89.2,3,2,2,2,15,10.9,29.5,7.3
M_2024_LIV_MAN,2024-25,Luke Shaw,Manchester United,94,1,0,1,1,0.01,0.01,71,86.5,5,5,0,0,10,9.2,29.8,6.9
M_2024_LIV_MAN,2024-25,Casemiro,Manchester United,83,1,0,2,0,0.13,0.05,74,89.0,5,5,2,0,11,12.1,31.9,7.5
M_2024_LIV_MAN,2024-25,Bruno Fernandes,Manchester United,82,1,1,2,1,0.02,0.06,70,86.5,6,3,2,0,14,12.1,29.4,8.5
M_2024_LIV_MAN,2024-25,Kobbie Mainoo,Manchester United,87,2,2,2,0,0.07,0.01,88,89.3,2,3,4,1,19,10.1,31.0,9.7
M_2024_LIV_MAN,2024-25,Marcus Rashford,Manchester United,94,2,0,4,1,0.91,0.24,21,85.2,2,0,8,8,28,9.7,31.1,9.0
M_2024_LIV_MAN,2024-25,Alejandro Garnacho,Manchester United,79,0,1,1,0,0.97,0.1,40,86.6,3,1,8,5,27,11.2,31.2,7.4
M_2024_LIV_MAN,2024-25,Rasmus Hojlund,Manchester United,84,1,0,4,1,0.86,0.17,41,78.9,3,0,3,3,23,10.5,30.8,8.2
M_2024_MAN_LIV,2024-25,Andre Onana,Manchester United,91,0,0,0,0,0.01,0.0,29,90.8,0,0,0,0,1,4.6,28.1,6.6
M_2024_MAN_LIV,2024-25,Diogo Dalot,Manchester United,86,1,0,1,1,0.01,0.03,45,87.2,4,3,0,0,13,9.9,31.5,7.8
M_2024_MAN_LIV,2024-25,Lisandro Martinez,Manchester United,93,0,0,0,0,0.01,0.0,33,94.0,0,0,0,0,1,4.8,28.7,6.5
M_2024_MAN_LIV,2024-25,Raphael Varane,Manchester United,91,1,1,1,0,0.07,0.03,52,92.3,2,3,3,1,15,11.4,31.3,8.0
M_2024_MAN_LIV,2024-25,Luke Shaw,Manchester United,93,0,1,0,0,0.05,0.03,60,90.6,4,2,3,3,14,10.5,30.4,6.9
M_2024_MAN_LIV,2024-25,Casemiro,Manchester United,80,1,0,2,1,0.04,0.16,72,86.0,6,3,1,0,22,11.4,32.0,7.2
M_2024_MAN_LIV,2024-25,Bruno Fernandes,Manchester United,93,0,1,3,1,0.08,0.11,77,87.1,5,1,1,0,22,12.1,28.1,6.9
M_2024_MAN_LIV,2024-25,Kobbie Mainoo,Manchester United,93,0,1,1,0,0.06,0.09,82,91.2,6,2,4,4,12,11.9,29.8,6.7
M_2024_MAN_LIV,2024-25,Marcus Rashford,Manchester United,94,2,1,3,1,0.9,0.1,37,87.3,2,0,8,1,28,9.8,31.4,9.1
M_2024_MAN_LIV,2024-25,Alejandro Garnacho,Manchester United,89,2,0,4,0,0.9,0.08,42,86.4,2,0,7,7,25,11.3,30.3,8.9
M_2024_MAN_LIV,2024-25,Rasmus Hojlund,Manchester United,78,0,2,2,2,0.82,0.14,22,86.0,2,2,7,7,25,9.5,30.4,7.9
M_2024_MAN_LIV,2024-25,Alisson Becker,Liverpool,88,0,0,0,0,0.02,0.0,43,94.6,0,0,0,0,1,3.3,27.7,6.8
M_2024_MAN_LIV,2024-25,Trent Alexander-Arnold,Liverpool,90,0,0,2,0,0.06,0.03,72,87.4,6,4,1,1,10,11.4,29.7,6.5
M_2024_MAN_LIV,2024-25,Virgil van Dijk,Liverpool,95,1,1,1,0,0.06,0.02,59,87.5,6,3,3,2,12,11.0,30.1,8.3
M_2024_MAN_LIV,2024-25,Ibrahima Konate,Liverpool,86,1,0,0,0,0.04,0.02,63,87.5,4,3,0,0,18,9.2,29.9,7.6
M_2024_MAN_LIV,2024-25,Andy Robertson,Liverpool,86,1,1,1,0,0.07,0.02,65,87.5,2,1,3,2,15,9.2,31.3,8.0
M_2024_MAN_LIV,2024-25,Alexis Mac Allister,Liverpool,90,2,1,3,2,0.14,0.19,70,92.4,5,4,5,5,12,12.2,30.4,9.1
M_2024_MAN_LIV,2024-25,Dominik Szoboszlai,Liverpool,83,1,0,2,2,0.02,0.05,85,92.4,3,1,4,2,12,12.1,29.6,7.2
M_2024_MAN_LIV,2024-25,Wataru Endo,Liverpool,89,1,0,2,1,0.15,0.06,61,92.5,6,5,4,0,18,10.2,30.6,7.2
M_2024_MAN_LIV,2024-25,Mohamed Salah,Liverpool,75,2,2,3,1,0.16,0.25,34,80.6,0,1,7,0,26,11.0,30.5,9.7
M_2024_MAN_LIV,2024-25,Luis Diaz,Liverpool,82,0,0,2,2,0.19,0.29,24,84.3,1,1,6,4,25,9.1,33.0,6.8
M_2024_MAN_LIV,2024-25,Darwin Nunez,Liverpool,79,0,1,4,3,0.46,0.24,31,83.2,1,0,5,0,27,10.6,31.7,7.0
M_2024_LIV_CHE,2024-25,Alisson Becker,Liverpool,92,0,0,0,0,0.01,0.0,29,91.3,0,0,0,0,2,3.0,29.7,6.4
M_2024_LIV_CHE,2024-25,Trent Alexander-Arnold,Liverpool,90,1,1,0,0,0.03,0.04,63,92.1,6,5,2,1,12,10.2,29.7,8.4
M_2024_LIV_CHE,2024-25,Virgil van Dijk,Liverpool,93,1,1,2,1,0.02,0.01,74,87.2,6,2,3,3,13,10.2,28.3,7.5
M_2024_LIV_CHE,2024-25,Ibrahima Konate,Liverpool,92,0,1,1,0,0.0,0.03,56,86.6,4,2,3,0,18,10.7,31.1,6.7
M_2024_LIV_CHE,2024-25,Andy Robertson,Liverpool,93,1,1,2,1,0.05,0.03,52,87.9,4,3,3,3,8,10.3,30.5,7.8
M_2024_LIV_CHE,2024-25,Alexis Mac Allister,Liverpool,87,1,2,3,2,0.08,0.16,90,91.6,4,2,2,0,20,11.0,30.3,8.6
M_2024_LIV_CHE,2024-25,Dominik Szoboszlai,Liverpool,82,2,0,1,1,0.09,0.03,84,85.9,4,2,5,5,19,10.2,29.5,8.2
M_2024_LIV_CHE,2024-25,Wataru Endo,Liverpool,92,2,2,1,0,0.03,0.13,60,92.3,5,1,1,0,22,11.6,30.2,9.1
M_2024_LIV_CHE,2024-25,Mohamed Salah,Liverpool,84,0,2,4,3,0.69,0.32,32,79.3,0,2,5,4,28,11.4,33.7,8.6
M_2024_LIV_CHE,2024-25,Luis Diaz,Liverpool,89,2,0,3,2,0.31,0.29,38,82.9,3,1,7,7,21,10.8,33.8,8.0
M_2024_LIV_CHE,2024-25,Darwin Nunez,Liverpool,76,0,1,2,1,0.32,0.04,25,83.5,0,1,6,3,30,9.7,32.7,7.6
M_2024_LIV_CHE,2024-25,Robert Sanchez,Chelsea,88,0,0,0,0,0.02,0.0,31,89.0,0,0,0,0,1,3.6,29.1,6.9
M_2024_LIV_CHE,2024-25,Reece James,Chelsea,93,0,0,0,0,0.03,0.03,55,87.3,6,2,3,3,16,10.9,30.2,6.4
M_2024_LIV_CHE,2024-25,Wesley Fofana,Chelsea,90,0,0,2,1,0.01,0.02,56,91.3,5,1,2,0,11,10.2,29.1,7.0
M_2024_LIV_CHE,2024-25,Levi Colwill,Chelsea,91,0,1,0,0,0.02,0.0,60,86.1,5,1,3,2,15,10.6,31.2,6.6
M_2024_LIV_CHE,2024-25,Ben Chilwell,Chelsea,85,1,1,1,1,0.02,0.02,56,86.0,2,1,3,3,18,9.2,31.9,8.5
M_2024_LIV_CHE,2024-25,Moises Caicedo,Chelsea,80,0,1,2,2,0.07,0.06,81,86.6,5,2,3,1,14,11.2,31.0,6.9
M_2024_LIV_CHE,2024-25,Enzo Fernandez,Chelsea,80,0,1,0,0,0.09,0.12,87,87.6,5,4,5,1,11,10.4,30.7,6.7
M_2024_LIV_CHE,2024-25,Cole Palmer,Chelsea,88,1,0,1,1,0.13,0.13,67,93.2,6,5,1,0,18,11.1,31.8,7.2
M_2024_LIV_CHE,2024-25,Raheem Sterling,Chelsea,92,2,2,3,3,0.15,0.34,33,85.1,1,2,7,4,18,9.5,31.4,9.5
M_2024_LIV_CHE,2024-25,Nicolas Jackson,Chelsea,91,0,1,3,3,0.2,0.17,35,84.2,0,2,4,2,29,11.0,30.5,7.0
M_2024_LIV_CHE,2024-25,Christopher Nkunku,Chelsea,77,1,1,6,3,0.69,0.19,42,80.3,3,2,6,2,23,10.7,33.2,8.2
M_2024_CHE_LIV,2024-25,Robert Sanchez,Chelsea,92,0,0,0,0,0.01,0.0,44,95.2,0,0,0,0,2,3.9,27.1,6.3
M_2024_CHE_LIV,2024-25,Reece James,Chelsea,90,1,0,1,0,0.01,0.0,73,87.6,5,4,2,1,12,10.7,28.1,7.8
M_2024_CHE_LIV,2024-25,Wesley Fofana,Chelsea,95,0,0,2,0,0.06,0.03,68,90.8,3,3,3,3,11,9.9,29.6,6.1
M_2024_CHE_LIV,2024-25,Levi Colwill,Chelsea,88,0,1,0,0,0.03,0.01,67,86.0,6,4,3,2,15,9.8,30.8,6.9
M_2024_CHE_LIV,2024-25,Ben Chilwell,Chelsea,88,1,0,1,0,0.03,0.0,63,88.5,5,3,0,0,17,9.3,31.1,7.4
M_2024_CHE_LIV,2024-25,Moises Caicedo,Chelsea,92,2,0,1,1,0.08,0.16,83,86.1,4,3,2,2,13,11.3,30.4,8.1
M_2024_CHE_LIV,2024-25,Enzo Fernandez,Chelsea,82,1,0,1,0,0.11,0.19,59,93.1,6,1,2,1,14,11.2,31.3,7.2
M_2024_CHE_LIV,2024-25,Cole Palmer,Chelsea,84,1,1,0,0,0.02,0.09,68,87.2,3,2,5,5,10,12.2,28.9,8.4
M_2024_CHE_LIV,2024-25,Raheem Sterling,Chelsea,79,2,1,3,1,0.21,0.29,24,87.0,3,1,3,2,25,10.5,33.7,8.9
M_2024_CHE_LIV,2024-25,Nicolas Jackson,Chelsea,92,1,2,1,1,0.94,0.3,40,87.6,3,2,6,4,30,10.4,30.1,9.6
M_2024_CHE_LIV,2024-25,Christopher Nkunku,Chelsea,88,0,1,1,1,0.13,0.08,32,85.0,1,2,2,0,28,9.3,31.7,7.1
M_2024_CHE_LIV,2024-25,Alisson Becker,Liverpool,90,0,0,0,0,0.01,0.0,42,90.7,0,0,0,0,1,4.5,26.4,6.9
M_2024_CHE_LIV,2024-25,Trent Alexander-Arnold,Liverpool,87,1,0,2,1,0.04,0.02,51,87.9,3,4,1,0,11,9.8,28.4,7.8
M_2024_CHE_LIV,2024-25,Virgil van Dijk,Liverpool,91,1,0,1,0,0.04,0.01,51,87.9,5,1,3,0,18,11.3,31.1,7.9
M_2024_CHE_LIV,2024-25,Ibrahima Konate,Liverpool,95,1,1,1,0,0.05,0.02,72,91.7,2,5,3,0,10,9.8,29.3,7.9
M_2024_CHE_LIV,2024-25,Andy Robertson,Liverpool,86,1,1,1,1,0.06,0.03,65,92.8,3,3,2,1,16,11.0,28.5,8.2
M_2024_CHE_LIV,2024-25,Alexis Mac Allister,Liverpool,95,1,2,3,2,0.09,0.12,69,87.2,5,3,4,1,18,10.3,30.2,8.5
M_2024_CHE_LIV,2024-25,Dominik Szoboszlai,Liverpool,86,1,0,1,1,0.06,0.15,85,89.8,3,4,3,2,21,11.0,32.0,7.1
M_2024_CHE_LIV,2024-25,Wataru Endo,Liverpool,86,0,2,1,1,0.02,0.16,81,85.6,6,4,5,3,21,10.5,31.1,8.1
M_2024_CHE_LIV,2024-25,Mohamed Salah,Liverpool,91,1,0,4,1,0.15,0.05,37,82.6,1,1,3,2,29,9.3,30.5,7.8
M_2024_CHE_LIV,2024-25,Luis Diaz,Liverpool,81,2,1,1,1,0.37,0.2,27,79.0,0,2,2,1,23,9.1,33.6,9.3
M_2024_CHE_LIV,2024-25,Darwin Nunez,Liverpool,88,1,2,1,1,0.45,0.29,23,86.5,2,0,7,1,28,9.5,30.8,8.8
M_2024_LIV_TOT,2024-25,Alisson Becker,Liverpool,90,0,0,0,0,0.01,0.0,42,89.6,0,0,0,0,0,3.0,29.0,6.5
M_2024_LIV_TOT,2024-25,Trent Alexander-Arnold,Liverpool,87,1,1,1,1,0.06,0.05,75,87.5,4,5,2,1,16,9.4,31.1,7.8
M_2024_LIV_TOT,2024-25,Virgil van Dijk,Liverpool,94,1,0,1,0,0.08,0.01,62,92.0,2,4,0,0,13,10.7,28.1,7.3
M_2024_LIV_TOT,2024-25,Ibrahima Konate,Liverpool,85,0,0,2,0,0.07,0.0,51,92.1,4,5,1,1,11,10.0,31.3,6.5
M_2024_LIV_TOT,2024-25,Andy Robertson,Liverpool,95,1,0,2,0,0.03,0.04,73,92.9,4,1,1,0,10,9.1,28.4,7.2
M_2024_LIV_TOT,2024-25,Alexis Mac Allister,Liverpool,94,1,0,3,0,0.02,0.11,86,87.7,6,3,3,2,13,11.8,30.2,7.1
M_2024_LIV_TOT,2024-25,Dominik Szoboszlai,Liverpool,88,2,0,2,0,0.13,0.01,79,85.3,2,1,4,0,20,10.7,31.1,8.3
M_2024_LIV_TOT,2024-25,Wataru Endo,Liverpool,83,0,0,2,0,0.03,0.11,57,86.6,4,1,5,2,18,10.1,31.5,7.0
M_2024_LIV_TOT,2024-25,Mohamed Salah,Liverpool,77,0,2,4,0,0.23,0.25,21,80.0,0,2,7,1,29,9.9,33.1,7.5
M_2024_LIV_TOT,2024-25,Luis Diaz,Liverpool,89,0,0,3,3,0.68,0.23,25,79.2,1,1,8,7,21,11.1,30.3,7.4
M_2024_LIV_TOT,2024-25,Darwin Nunez,Liverpool,83,1,1,3,1,0.14,0.22,43,78.5,3,2,8,1,18,9.6,31.3,7.7
M_2024_LIV_TOT,2024-25,Guglielmo Vicario,Tottenham Hotspur,93,0,0,0,0,0.01,0.0,44,90.6,0,0,0,0,1,3.8,27.4,6.7
M_2024_LIV_TOT,2024-25,Pedro Porro,Tottenham Hotspur,95,0,0,0,0,0.02,0.01,66,87.4,2,4,1,1,10,10.1,30.7,6.8
M_2024_LIV_TOT,2024-25,Cristian Romero,Tottenham Hotspur,89,0,1,1,0,0.02,0.02,74,91.4,6,4,1,0,9,9.0,31.3,6.6
M_2024_LIV_TOT,2024-25,Micky van de Ven,Tottenham Hotspur,94,0,1,2,1,0.02,0.01,72,87.8,5,1,3,3,14,10.9,30.7,6.9
M_2024_LIV_TOT,2024-25,Destiny Udogie,Tottenham Hotspur,86,1,1,2,1,0.06,0.02,49,88.9,3,2,2,0,12,9.2,29.4,7.6
M_2024_LIV_TOT,2024-25,Pape Sarr,Tottenham Hotspur,84,1,2,1,0,0.13,0.12,81,87.0,5,1,3,0,12,11.2,30.2,9.1
M_2024_LIV_TOT,2024-25,Yves Bissouma,Tottenham Hotspur,89,1,1,3,0,0.01,0.1,88,87.1,2,5,1,0,11,12.2,32.0,8.3
M_2024_LIV_TOT,2024-25,James Maddison,Tottenham Hotspur,84,2,1,0,0,0.07,0.05,56,88.9,3,3,3,3,11,12.3,30.1,8.5
M_2024_LIV_TOT,2024-25,Dejan Kulusevski,Tottenham Hotspur,92,0,2,2,2,0.92,0.02,42,86.9,2,0,6,2,28,9.8,33.7,8.2
M_2024_LIV_TOT,2024-25,Heung-Min Son,Tottenham Hotspur,82,2,1,2,1,0.62,0.18,23,78.6,3,2,2,2,20,11.2,32.1,8.8
M_2024_LIV_TOT,2024-25,Richarlison,Tottenham Hotspur,90,1,2,1,0,0.58,0.09,28,82.7,3,0,3,3,27,11.4,33.9,8.4
M_2024_TOT_LIV,2024-25,Guglielmo Vicario,Tottenham Hotspur,95,0,0,0,0,0.01,0.0,25,94.4,0,0,0,0,3,3.7,29.4,6.3
M_2024_TOT_LIV,2024-25,Pedro Porro,Tottenham Hotspur,89,0,0,1,1,0.05,0.01,57,90.7,5,2,3,0,8,10.0,29.9,6.4
M_2024_TOT_LIV,2024-25,Cristian Romero,Tottenham Hotspur,94,0,1,1,0,0.01,0.05,64,92.0,4,3,2,2,11,10.9,28.9,7.5
M_2024_TOT_LIV,2024-25,Micky van de Ven,Tottenham Hotspur,91,0,1,2,0,0.03,0.01,68,92.1,4,3,0,0,15,11.1,28.4,6.9
M_2024_TOT_LIV,2024-25,Destiny Udogie,Tottenham Hotspur,88,1,0,0,0,0.07,0.05,67,90.5,3,5,3,3,12,10.5,30.8,7.8
M_2024_TOT_LIV,2024-25,Pape Sarr,Tottenham Hotspur,88,2,2,0,0,0.11,0.16,62,85.5,6,5,1,1,19,11.3,28.4,9.2
